-0.034645022,0.0354603246,-0.2912771813,-0.2098600559,-0.2812073567,-0.1651356268
-0.0344170103,0.036179797,-0.2912479783,-0.212386175,-0.277375395,-0.1741241909
-0.0346582712,0.0365327509,-0.291226302,-0.2134679534,-0.2757876275,-0.1756455255
-0.0348129507,0.0350701962,-0.2912920945,-0.2144945869,-0.2750045169,-0.1743574038
-0.0342318373,0.0356919485,-0.2912748523,-0.2129872303,-0.2754627574,-0.1815850104
-0.0368989313,0.034005263,-0.2915851393,-0.2137474758,-0.2749744453,-0.179924319
-0.0366014588,0.0344702766,-0.2915355801,-0.2162891086,-0.2731583843,-0.1757886611
-0.0364048832,0.0344763375,-0.2914921791,-0.2131339329,-0.2756385425,-0.1791810416
-0.0359196175,0.0347121348,-0.2913928482,-0.2088111537,-0.2833465501,-0.159464355
-0.0367160142,0.0354078042,-0.2915941477,-0.2087088128,-0.2834645655,-0.1607507178
-0.0360942237,0.0350416703,-0.2914432412,-0.2089713918,-0.2829341457,-0.1608653705
-0.0365484457,0.0352078919,-0.2915498995,-0.2090966893,-0.2820693767,-0.1700970318
-0.0362524636,0.0348078996,-0.2914700848,-0.2093698498,-0.2819714406,-0.1634069358
-0.0386830821,0.0330966858,-0.2921461607,-0.2088397845,-0.28316103,-0.1613925477
-0.0382183308,0.0335305573,-0.2920332304,-0.2092861332,-0.2821069346,-0.1638747463
-0.0393948317,0.0307699222,-0.2920407846,-0.2083330551,-0.2841627016,-0.1615004818
-0.039257397,0.0316709521,-0.2921367692,-0.2091568645,-0.2824448824,-0.1626657493
-0.0380493269,0.0328259983,-0.2918477809,-0.2094602057,-0.281116034,-0.1735418573
-0.0390566314,0.0332494786,-0.2923209011,-0.2237844607,-0.2672477841,-0.1826929076
-0.0388293934,0.0313227561,-0.2919075683,-0.2212726021,-0.2693925767,-0.1784554423
-0.0389834096,0.0330096841,-0.2922515142,-0.2221742687,-0.2690314492,-0.175669838
-0.0389567961,0.0336758172,-0.2923524201,-0.2236454607,-0.2674004205,-0.182100744
-0.0387929411,0.0328635681,-0.2921509957,-0.2242221499,-0.2668931921,-0.18322967
-0.0389223142,0.03268653,-0.2921730123,-0.2235800095,-0.2676547137,-0.1798999942
-0.0391065877,0.0321556889,-0.2921577121,-0.2206194513,-0.269757425,-0.179385437
-0.0376070989,0.0332679789,-0.2917452019,-0.2233187992,-0.2680266864,-0.1778902276
-0.0392603863,0.0312954653,-0.2920750939,-0.2211141906,-0.2695935871,-0.1774955088
-0.0384265092,0.0322321105,-0.291898953,-0.222595704,-0.2687094276,-0.1759822526
-0.038560594,0.0324675252,-0.2919919091,-0.2232782866,-0.2682514928,-0.1758178627
-0.0375124524,0.0332594392,-0.2917059798,-0.2204148397,-0.2701064021,-0.1772042619
-0.0373772422,0.033464904,-0.2916863921,-0.206992063,-0.2878187332,-0.1582543807
-0.0395516865,0.0359519284,-0.2936264489,-0.2057336145,-0.2914157462,-0.1591925621
-0.0396523522,0.0351654119,-0.2934718855,-0.2053081558,-0.2927318842,-0.1563287713
-0.039319454,0.0351195216,-0.2930787215,-0.2058553171,-0.2909249342,-0.1636466354
-0.039439802,0.0355282428,-0.2933548274,-0.2058958771,-0.2911436414,-0.1529772454
-0.0410051651,0.0332341072,-0.2943460635,-0.2064692727,-0.2892050095,-0.1620780985
-0.0402581389,0.0351265168,-0.2941455211,-0.2066287799,-0.2888402361,-0.1590614301
-0.0408639278,0.033495915,-0.2942753555,-0.2057547184,-0.2912096733,-0.1638106935
-0.0393775359,0.035789844,-0.2933735973,-0.2054022119,-0.2922710287,-0.1623633804
-0.0402369848,0.0347567473,-0.2939952026,-0.2057622566,-0.2912188153,-0.1628294026
-0.0398422812,0.035897672,-0.2939374284,-0.2058926768,-0.2909586787,-0.1591509482
-0.0398490218,0.0352667955,-0.293729534,-0.2060986745,-0.2903802002,-0.1586691785
-0.0400292206,0.0341108315,-0.2935389351,-0.2059844861,-0.2909965341,-0.14953595
